"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"TMEM208",282.661195440108,0.328318328163374,0.129145924533335,2.54222755653918,0.0110148435465355,0.0497457495346564,"TMEM208"
"DNAJB14",1131.16785751879,0.328417089141746,0.0932997751603091,3.52002015629143,0.000431514004610789,0.00321273910467172,"DNAJB14"
"RNF126",313.788863239741,0.328465466325821,0.12984532143048,2.52966732037151,0.0114170722674624,0.0512233087936099,"RNF126"
"UBE2K",982.417213430409,0.328474099956083,0.100983374273095,3.25275425108863,0.00114292295874828,0.00749483031697856,"UBE2K"
"RABAC1",1776.19255718816,0.328502751172022,0.0891033835770353,3.6867595593383,0.000227127768259929,0.0018310461425089,"RABAC1"
"AKIRIN1",904.848487774543,0.329207532526551,0.0974251222535473,3.37908257040513,0.000727281610078795,0.00509294988355994,"AKIRIN1"
"PKD1P2",2729.86619016461,0.329240237916856,0.123190960739175,2.67260061891991,0.00752657988521581,0.0367517388541514,"PKD1P2"
"NAE1",717.215221833617,0.329418555678429,0.107818300223967,3.05531208518537,0.00224826441453052,0.0133254040200694,"NAE1"
"TOR1AIP2",1498.97273552108,0.329563503801299,0.087612960940673,3.76158390565595,0.00016884076196487,0.00140451193401802,"TOR1AIP2"
"HCG11",505.217961664064,0.329575086266363,0.108721020113307,3.03138331412718,0.00243435991008457,0.0142734451219993,"HCG11"
"ACVR1B",738.189961774007,0.329847740981279,0.0983572670912024,3.35356756786893,0.000797769332560838,0.00551793007066456,"ACVR1B"
"RBL2",2340.68364120579,0.329883966760914,0.0934972835050774,3.52827327590753,0.000418280093462531,0.00312461472802981,"RBL2"
"STT3B",3864.49597240467,0.330213156689897,0.116897985796013,2.82479765961169,0.00473104819657614,0.0249983524814276,"STT3B"
"RAC1",4909.22784343331,0.330604625378656,0.0774011152506885,4.27131604380487,1.94322785203768e-05,0.000204754850514707,"RAC1"
"KLC1",523.247133472572,0.330609368525646,0.134946380341026,2.44993135562551,0.014288345145134,0.0609487222597123,"KLC1"
"STAT1",7488.04272186244,0.330761023108412,0.0970919422319745,3.40667840713444,0.000657585581162655,0.00467207295007442,"STAT1"
"TRMT61A",349.492854820355,0.331159386825829,0.128091726463173,2.58533002848578,0.00972858266725393,0.0450847743051907,"TRMT61A"
"ATL2",397.630889741254,0.331313750068872,0.135442915579826,2.44615045866763,0.0144390730159131,0.0614172508785818,"ATL2"
"RNF13",924.125408764971,0.331438066887835,0.11690737089282,2.8350485034147,0.00458187286858412,0.0243456754190943,"RNF13"
"PAPSS2",3804.91789757686,0.331824770198651,0.12609560617911,2.6315331695802,0.00850005693717895,0.0403674290706617,"PAPSS2"
"TSPAN31",424.409081489771,0.332212898986902,0.12126608803017,2.73953670299194,0.0061525844754905,0.0309830260143621,"TSPAN31"
"AMMECR1L",642.767275151236,0.332299632128383,0.10270071469901,3.23561168101187,0.00121382390903381,0.00787639146418374,"AMMECR1L"
"KATNAL1",615.917215004906,0.332670126520818,0.112888544178351,2.94689004045651,0.00320987323258271,0.0179669139188181,"KATNAL1"
"PITPNB",1121.49433520603,0.332881577028255,0.0960433195923872,3.46595243105946,0.000528356750398372,0.00383404427252431,"PITPNB"
"MCM5",224.890429187157,0.333262604984722,0.150152727213875,2.21949085553423,0.0264533486563019,0.0992372342471889,"MCM5"
"NA",685.231941228329,0.333427884534025,0.104717770661617,3.18406209784065,0.00145223854626538,0.00916833711513999,NA
"COX7A1",327.216680170961,0.333634208638011,0.125959786974472,2.64873589144468,0.00807934431580942,0.0388027683673676,"COX7A1"
"CARS2",880.446066375985,0.33367785516407,0.113386346224838,2.94283982396265,0.00325216636720736,0.0181697778618116,"CARS2"
"WIPI2",2041.37228442269,0.333909549961238,0.0954859302041048,3.49695027578925,0.000470609542507213,0.003469493754867,"WIPI2"
"KTN1",7261.60350529494,0.334254910741517,0.131613348391912,2.53967332968529,0.0110956050499468,0.0500552358011873,"KTN1"
"ZNF622",515.912545653404,0.33438504180171,0.109345945211178,3.05804701908166,0.00222784616980532,0.0132261391392265,"ZNF622"
"ZNF343",280.386730902772,0.334575803009631,0.137378597028677,2.43542888227189,0.0148741481593078,0.0628670892644637,"ZNF343"
"NFKBIB",419.368083450818,0.335549499912818,0.123748289970074,2.71154857973361,0.0066969726980984,0.033268832113134,"NFKBIB"
"NECTIN2",1135.52686972594,0.335634040001595,0.106994905303022,3.13691609007963,0.00170734982840993,0.0105172749430052,"NECTIN2"
"GNG11",860.104190726199,0.33647715608209,0.12675357357317,2.65457727618113,0.00794078492293488,0.0382763677745962,"GNG11"
"PKD1P1",540.789874299475,0.336603355597583,0.13460802918001,2.50061870490242,0.0123976577277939,0.0545896864465765,"PKD1P1"
"LOC100507053",383.962387745969,0.336605327794835,0.120150129483626,2.80153945103079,0.00508594221979657,0.0265541891962604,"LOC100507053"
"MEF2D",1650.08096718176,0.336709751171555,0.0972190738162558,3.4634124555428,0.000533370124239124,0.00386575337833489,"MEF2D"
"IRF2",680.630298154077,0.336991765734911,0.12161048000738,2.77107503986878,0.00558715492222289,0.0286725597802939,"IRF2"
"WBP4",385.094336754311,0.337713124539613,0.12270701717062,2.75219080641519,0.00591980181687072,0.0300459124327821,"WBP4"
"ARPP19",2156.42982681276,0.338067109887308,0.0805395461460582,4.19752936370196,2.69842678614848e-05,0.000273916923001821,"ARPP19"
"CARD6",684.5441787171,0.338313773406218,0.114416031871068,2.9568738565191,0.00310775228909104,0.0174767418055063,"CARD6"
"REXO1",317.420787285713,0.338315218093047,0.126337332258893,2.67787210671637,0.00740915029829869,0.0362471002103573,"REXO1"
"CSTB",1725.39959896859,0.338965407972562,0.0885057021285466,3.82987084244861,0.000128210534351907,0.00110267179377216,"CSTB"
"DUSP22",742.538078645801,0.33969372902057,0.121497167143955,2.79589834895562,0.00517556761382342,0.026950054933121,"DUSP22"
"CEP112",243.446965177293,0.339945565749349,0.139796130158249,2.43172372056746,0.0150271648243388,0.0633503640161293,"CEP112"
"EZH1",1334.40432785196,0.340158101681752,0.0956207862878705,3.55736566166368,0.000374592557967136,0.00285025705635636,"EZH1"
"PANX1",723.791736334018,0.340228049610113,0.0994147346169154,3.42231009237361,0.000620914557008003,0.00443601843305718,"PANX1"
"ZFP36",1608.01218047101,0.340527018946258,0.102824377143724,3.31173432220536,0.000927195542204548,0.00626639507856022,"ZFP36"
"RBM3",3189.45183324049,0.340571316726842,0.098230229989885,3.46707237437916,0.000526160199273879,0.00381964321938628,"RBM3"
"NUS1",1104.98882304148,0.340646840702128,0.106921731625931,3.18594578970991,0.00144281629706438,0.00912887900065619,"NUS1"
"SPRED1",1157.70876145444,0.340822234909164,0.122958654260902,2.77184421834989,0.00557397047872368,0.0286130484574482,"SPRED1"
"GRSF1",1686.26612263339,0.340944091632222,0.095441802176957,3.57227214758669,0.000353897357249433,0.0027113860813913,"GRSF1"
"PTPRM",3113.59626786165,0.341058106032402,0.112773275637094,3.02428127679764,0.00249224608482186,0.0145512929216851,"PTPRM"
"NA",860.62214748551,0.341063537041249,0.121127063944553,2.81575005563888,0.00486635100566484,0.0255632397726149,NA
"TMEM127",2376.16286336711,0.341070141075161,0.0852702294125506,3.99987361855228,6.33763195332438e-05,0.00058732507191327,"TMEM127"
"FH",945.028388248494,0.341117989991832,0.111919873025631,3.04787684948243,0.00230464353906796,0.0136103137616934,"FH"
"DNAJB6",2096.00711286117,0.341203183127957,0.0903531731499243,3.77632761786676,0.000159157619735461,0.0013350567934793,"DNAJB6"
"TMEM109",2133.64961960124,0.341312116178276,0.0821342677695685,4.15553855226229,3.24522215906773e-05,0.000321807445581081,"TMEM109"
"VOPP1",1936.0667792082,0.34147891963159,0.114989139150237,2.96966237120392,0.00298127212774108,0.0169132749362843,"VOPP1"
"ANXA11",7880.94681974649,0.342572459509821,0.0881222309970447,3.88746920764307,0.000101294832807733,0.000893795444431796,"ANXA11"
"SNX33",2675.56428314045,0.342637055594245,0.104645610548262,3.27426113526493,0.00105938661825426,0.00702282122432127,"SNX33"
"CDKN2AIPNL",217.637954469872,0.342677609517422,0.146998131122311,2.33116983801851,0.0197444059059488,0.0788638230133863,"CDKN2AIPNL"
"ANKRD13C",799.21143239655,0.342772534175988,0.102542025726512,3.3427517327402,0.000829520784242189,0.00570383424651527,"ANKRD13C"
"C5orf22",418.105315907285,0.342930414400854,0.119793555633642,2.86267831843659,0.00420076809459139,0.0225672462841682,"C5orf22"
"ARL13B",202.813200330293,0.343235426855459,0.147962982673544,2.31973849576115,0.020355028014749,0.0806236304176187,"ARL13B"
"PGAP4",367.630473275591,0.34365660270217,0.139113404297899,2.4703342171561,0.0134986870567739,0.0582142995186576,"PGAP4"
"RBM28",467.399845607982,0.343676707354543,0.128404658432656,2.67651276479809,0.00743927319080785,0.0363747148852037,"RBM28"
"TMEM176B",861.719078144247,0.344097712072391,0.131106400858962,2.62456836445807,0.00867588736898365,0.0411049536193393,"TMEM176B"
"CORO1B",1975.02453718548,0.344248488443442,0.105404961216883,3.26596096112696,0.00109093288056744,0.00718962276593418,"CORO1B"
"ABCF2",1269.11511064059,0.345037815175616,0.0947756248231383,3.64057547306593,0.000272029350884293,0.00214504369550686,"ABCF2"
"DAPK1",2088.21612364645,0.345296899772782,0.137410241303542,2.51289057130767,0.0119746472148155,0.0530651656215134,"DAPK1"
"MAP3K6",807.461544865786,0.345309000253036,0.111438770588847,3.09864330365824,0.00194408925305901,0.011794141468558,"MAP3K6"
"PISD",525.773254703068,0.345420781774016,0.121701106473298,2.8382714979654,0.00453585830672327,0.0241510327927127,"PISD"
"GAS6",11269.1583765106,0.345649574841216,0.0963253968515058,3.58835349906801,0.000332772896987104,0.00256454322408624,"GAS6"
"NIPA1",344.070564288354,0.346085233045671,0.119597838232887,2.89374154382086,0.00380681367968324,0.0207600390074251,"NIPA1"
"ARHGEF1",1204.30206397948,0.34636922382453,0.104567242371763,3.31240660046385,0.000924970055145471,0.00625369998259328,"ARHGEF1"
"ETNK1",609.631753795803,0.346682795222224,0.134747765626094,2.57282778390716,0.0100871386929192,0.0464121718511284,"ETNK1"
"SCAP",1569.66328452091,0.346817807897817,0.0946907529317893,3.66263649997216,0.000249632654781421,0.00199109392379444,"SCAP"
"ACACB",368.745824824574,0.347219732981721,0.129855192269085,2.67389949461717,0.00749749174706507,0.0366394918086841,"ACACB"
"TCP11L1",485.726473791203,0.347289821813735,0.116743688374586,2.9748059758007,0.00293173914882633,0.0166742664089498,"TCP11L1"
"EDEM1",1179.78348834634,0.347331179617673,0.127761945683599,2.71858085566287,0.00655626295019466,0.0326598689069968,"EDEM1"
"VSIR",4736.19243970184,0.347400613288128,0.105793020577101,3.28377629632899,0.00102426189414104,0.00684284420045725,"VSIR"
"SYNE3",457.539110747841,0.347649395438988,0.152019041449868,2.28688059155822,0.0222027937592447,0.0864412139053741,"SYNE3"
"GNB2",2577.61981861789,0.347657616586784,0.0822458008907727,4.22705612713887,2.36768623426883e-05,0.000244755998675019,"GNB2"
"BCL2L2",1501.03499189214,0.347660968076126,0.0951414168245727,3.65414957733038,0.000258035814106171,0.00204995118984347,"BCL2L2"
"KLHDC2",1330.22788939597,0.348119982222319,0.109237355189653,3.18682177555407,0.00143845382856789,0.00911024714957888,"KLHDC2"
"GRB10",721.38365472138,0.348121199411035,0.115092737109734,3.02470171579221,0.00248878447519021,0.0145357921147414,"GRB10"
"YAP1",4152.95194410002,0.348189172756484,0.0877810439832104,3.96656449908571,7.29160498594936e-05,0.000666227883553933,"YAP1"
"PRRG1",808.876265802318,0.348363245756954,0.119290802657823,2.92028587280286,0.00349710428323322,0.0192811581931751,"PRRG1"
"NAPA",1676.51745341426,0.348432820003502,0.0870145549392281,4.00430502973728,6.22000655252014e-05,0.000577989056541041,"NAPA"
"ITGA3",1284.66402414799,0.34857612585084,0.127147646468485,2.7415067091882,0.00611581117482743,0.0308236883211303,"ITGA3"
"USB1",643.60464314004,0.348805184115788,0.115687630680544,3.01506031426096,0.00256928157750835,0.0149272401786313,"USB1"
"DCTN6",236.134530587553,0.348920137111774,0.137047579614709,2.54597810550698,0.0108972022956185,0.0493455116769175,"DCTN6"
"NHLRC3",722.402256621324,0.348931281253041,0.128741742553136,2.71031970154532,0.00672183826720035,0.0333463881878898,"NHLRC3"
"NA",321.23538393072,0.34944631939996,0.148778239367911,2.34877305232669,0.0188353832267029,0.0758043187354774,NA
"GM2A",1505.13490348315,0.34960686413863,0.0960740553323182,3.63893106134999,0.000273772069094399,0.00215689774418141,"GM2A"
"EPG5",3252.09464422253,0.349633219683015,0.1008108419434,3.46821049147984,0.000523936724471501,0.00380656931513206,"EPG5"
"ARF6",987.451966175453,0.349757179737774,0.105120724093573,3.32719530571763,0.000877248662049076,0.00597138889036654,"ARF6"
"FMN2",360.085131497066,0.34984093390244,0.156002706394658,2.24253118415399,0.0249270621989459,0.0948848834566914,"FMN2"
"SERINC2",1306.51420802952,0.350023340575954,0.132687122653462,2.63796013943349,0.00834063851020148,0.0397570435652937,"SERINC2"
"MOSPD1",1021.61746011095,0.350044064206841,0.0924757220506908,3.78525364760022,0.000153551880968626,0.00129466438525629,"MOSPD1"
"SLC35D2",497.341773827934,0.350341785510069,0.120450073789837,2.90860581888353,0.00363044289201436,0.0199004363147747,"SLC35D2"
"DCUN1D4",1178.88050139009,0.350526651068344,0.0959611632221107,3.6527970201551,0.000259399277805593,0.00205806084874556,"DCUN1D4"
"LETM1",647.51749319487,0.35053454464336,0.105147743229341,3.33373341050981,0.000856887427674776,0.00586532352844621,"LETM1"
"LINC01128",346.914221207672,0.35065642621893,0.135690029034987,2.58424608434947,0.0097592134637128,0.0452150959601896,"LINC01128"
"PTBP1",3588.89945478115,0.351080581737978,0.078491613837408,4.47284193270922,7.71868349294598e-06,8.88659675245371e-05,"PTBP1"
"CHUK",543.057493565929,0.351128436397381,0.120174351293589,2.92182510342466,0.00347986889401084,0.0192037604080513,"CHUK"
"TTC38",506.220751060156,0.351476732731956,0.112954257428628,3.11167317401952,0.00186030327586698,0.0113469683224682,"TTC38"
"OGA",3189.57700837853,0.351541910821169,0.0973820297289331,3.609925894949,0.000306284495749578,0.00238488938825233,"OGA"
"DNAJB12",1085.43039414993,0.351848486077786,0.0944052032889207,3.72700310809117,0.000193770069949388,0.0015884208918781,"DNAJB12"
"ZNF275",578.839637315706,0.351884474421381,0.112765475889694,3.12049828766378,0.00180545347642513,0.0110535714367068,"ZNF275"
"TRAF5",445.690750171774,0.351941078715137,0.156709325060324,2.2458209081027,0.0247154815301509,0.0943082478208934,"TRAF5"
"COTL1",2197.13779925712,0.352055706215815,0.127783293460786,2.75509964316152,0.00586742633949431,0.0298642055889854,"COTL1"
"CDK7",477.959567129372,0.352278903365778,0.112604695654683,3.12845660047861,0.0017572696015098,0.0107842246866497,"CDK7"
"INF2",2510.1013751683,0.352450298817471,0.0966651917896151,3.64609320368964,0.000266257437684541,0.00210413443517547,"INF2"
"SLC35A3",486.510271865129,0.352986123508855,0.134293245389559,2.62847265687049,0.00857692504193926,0.0407217484599899,"SLC35A3"
"TICAM1",258.588343128925,0.353015600773014,0.137285810175123,2.57139175798799,0.0101290673524722,0.0465337928497818,"TICAM1"
"HACD4",812.276344469766,0.353024371651277,0.114023514262241,3.09606640292949,0.00196106439727746,0.0118851188396048,"HACD4"
"CLTB",908.493805070483,0.353758595369273,0.102268313675745,3.45912221150837,0.000541938945547219,0.00392312411445151,"CLTB"
"PPP1CA",1046.19131798663,0.353833097915929,0.115615117412718,3.06043972305827,0.00221012242923584,0.0131339003726818,"PPP1CA"
"MLXIP",2238.98714699717,0.353954308499538,0.128648991172856,2.75131818191996,0.00593559593798844,0.0301006382242262,"MLXIP"
"WASHC4",2086.28381510815,0.353983020198946,0.099518475706892,3.55695781797863,0.000375174370426825,0.00285347902336451,"WASHC4"
"DOT1L",299.145842251327,0.354034010510685,0.127291057549983,2.78129522469924,0.00541424758252098,0.0279364011861005,"DOT1L"
"PHLDB1",2982.95073834048,0.354065381058173,0.112279759080514,3.15342127519421,0.00161368746703469,0.0100190974434979,"PHLDB1"
"CCT5",1616.04145738961,0.354260351933222,0.0876317146192611,4.04260436386985,5.28607718876752e-05,0.000499971332216342,"CCT5"
"TMEM128",406.827557856303,0.35442681752938,0.122667950626805,2.88931881325432,0.00386077426181796,0.0210034512830423,"TMEM128"
"TMEM123",4794.88142059327,0.354590254243815,0.0900976213979779,3.93562281380908,8.29812149037573e-05,0.000747577765067949,"TMEM123"
"NDEL1",1389.52170633514,0.354662015581979,0.0942564336720092,3.76273535678341,0.000168065019660162,0.00139935098162513,"NDEL1"
"DCAF1",577.755572447119,0.354730436022152,0.112195336687717,3.1617217479324,0.00156839352825819,0.00977154723103598,"DCAF1"
"PPP1R3B",748.135137276307,0.354764121131741,0.140463039764036,2.52567594811922,0.0115475941184113,0.0517059022926278,"PPP1R3B"
"MALSU1",277.342173950766,0.354800000917604,0.129618803780955,2.73725717695395,0.00619538387088747,0.031163714848032,"MALSU1"
"IMPA1",298.873747402064,0.354867173749924,0.13368914008361,2.65442034804014,0.00794447931008583,0.038283933728036,"IMPA1"
"MAST3",379.310762553135,0.355036322216287,0.136578459576955,2.5995045142257,0.00933584505689331,0.0435546558385752,"MAST3"
"GALNT7",374.985115366083,0.355252743630968,0.128889006841355,2.75626876439692,0.00584649350463353,0.0297744827491484,"GALNT7"
"FRYL",1134.27775743365,0.355435845172544,0.111660935462566,3.18317094246181,0.00145671584845511,0.0091901632204006,"FRYL"
"JAM2",602.198622246591,0.355720936951024,0.140362933574974,2.53429397556028,0.0112674161761544,0.0506815634334178,"JAM2"
"ULK3",338.411357275148,0.355964439694884,0.130825649190333,2.72090711491143,0.00651030516781719,0.0324848181982083,"ULK3"
"PIK3C2A",1505.09910521099,0.356136741708512,0.0848853023894271,4.19550536646107,2.72263839779352e-05,0.000276085400019424,"PIK3C2A"
"NR1H2",1600.99151334802,0.356333285031857,0.0955341631383651,3.72990429105208,0.000191552518742019,0.0015731054159953,"NR1H2"
"UNC119B",1541.83587926195,0.356733934448868,0.0846909338384028,4.21218562933248,2.52911565196384e-05,0.000258548372453039,"UNC119B"
"RTL10",377.532918999709,0.356738465927603,0.149141026204294,2.39195394457687,0.016758945192826,0.069194013401544,"RTL10"
"ANKRD40",935.737384204365,0.356789525881268,0.098620573775449,3.61780014273339,0.000297117681790029,0.00232355312087359,"ANKRD40"
